Ornek1;Ornek3;Ornek4;Ornek5;Ornek6;Ornek7;Ornek8;Ornek8;Ornek9;Ornek10;Ornek11;Ornek12;Ornek13;Ornek14;Ornek15;Ornek16;Ornek17;Ornek18;Ornek19;Ornek20;Ornek21;Ornek22;Ornek23;Ornek24;Ornek24;Ornek25;Ornek26;Ornek27;Ornek28;Ornek29;Ornek30;Ornek31;Ornek32;Ornek33;Ornek34;Ornek35;Ornek36;Ornek37;Ornek38;Ornek39;Ornek40;Ornek41;Ornek42;Ornek43;Ornek44;Ornek45;Ornek46;Ornek47;Ornek48;Ornek49;Ornek50;Ornek51;Ornek52;Ornek53;Ornek54;Ornek55;Ornek56;Ornek57;Ornek58;Ornek59;Ornek60
0.09411764705882353;0.21621621621621623;0.16666666666666666;0.30357142857142855;0.18556701030927836;0.25;0.05102040816326531;0.17307692307692307;0.0;0.21052631578947367;0.0;0.2857142857142857;0.0;0.3466666666666667;0.28888888888888886;0.7358490566037735;0.08264462809917356;0.5106382978723404;0.3375;0.8979591836734694;0.14634146341463414;0.16;0.1518987341772152;0.1956521739130435;0.22916666666666666;0.022104757328207592;0.2361111111111111;0.22727272727272727;0.42105263157894735;0.27710843373493976;0.9639175257731959;0.17647058823529413;0.7196652719665272;0.1;0.22727272727272727;0.2619047619047619;0.2222222222222222;0.3333333333333333;0.8333333333333334;0.9047619047619048;0.2625;0.04225352112676056;0.05555555555555555;0.4463276836158192;0.21428571428571427;0.5483870967741935;0.11904761904761904;0.1935483870967742;0.06493506493506493;0.5076923076923077;0.7567567567567568;0.18421052631578946;0.5076923076923077;0.7567567567567568;0.19047619047619047;0.2222222222222222;0.22641509433962265;0.2564102564102564;0.1702127659574468;0.21568627450980393;0.868421052631579
0.10588235294117647;0.21621621621621623;0.16666666666666666;0.3392857142857143;0.1958762886597938;0.25;0.05102040816326531;0.21153846153846154;0.0;0.22105263157894736;0.0;0.30612244897959184;0.0;0.3466666666666667;0.2777777777777778;0.7358490566037735;0.08264462809917356;0.5106382978723404;0.3375;0.8979591836734694;0.13414634146341464;0.16;0.1518987341772152;0.1956521739130435;0.22916666666666666;0.022104757328207592;0.2222222222222222;0.22727272727272727;0.39473684210526316;0.27710843373493976;0.9639175257731959;0.17647058823529413;0.7154811715481172;0.1;0.24242424242424243;0.2619047619047619;0.2222222222222222;0.31666666666666665;0.8333333333333334;0.8571428571428571;0.275;0.056338028169014086;0.05555555555555555;0.4406779661016949;0.2;0.5161290322580645;0.09523809523809523;0.1935483870967742;0.05194805194805195;0.49230769230769234;0.7567567567567568;0.18421052631578946;0.49230769230769234;0.7567567567567568;0.21428571428571427;0.2222222222222222;0.20754716981132076;0.23076923076923078;0.1702127659574468;0.21568627450980393;0.868421052631579
0.10588235294117647;0.21621621621621623;0.16666666666666666;0.35714285714285715;0.21649484536082475;0.2692307692307692;0.05102040816326531;0.21153846153846154;0.0;0.24210526315789474;0.0;0.32653061224489793;0.0;0.3466666666666667;0.2777777777777778;0.7169811320754716;0.0743801652892562;0.5;0.3375;0.8775510204081632;0.13414634146341464;0.15;0.13924050632911392;0.17391304347826086;0.20833333333333334;0.02162421912542047;0.2222222222222222;0.20454545454545456;0.39473684210526316;0.26506024096385544;0.9587628865979382;0.14705882352941177;0.7154811715481172;0.075;0.24242424242424243;0.23809523809523808;0.2222222222222222;0.31666666666666665;0.8333333333333334;0.8571428571428571;0.275;0.04225352112676056;0.05555555555555555;0.4406779661016949;0.2;0.5161290322580645;0.09523809523809523;0.1935483870967742;0.05194805194805195;0.47692307692307695;0.7297297297297297;0.21052631578947367;0.47692307692307695;0.7297297297297297;0.21428571428571427;0.25;0.20754716981132076;0.2564102564102564;0.1702127659574468;0.21568627450980393;0.8421052631578947
0.11764705882352941;0.21621621621621623;0.15151515151515152;0.375;0.2268041237113402;0.28846153846153844;0.061224489795918366;0.23076923076923078;0.0;0.2631578947368421;0.0;0.3469387755102041;0.0;0.3466666666666667;0.26666666666666666;0.6981132075471698;0.0743801652892562;0.5;0.325;0.8571428571428571;0.12195121951219512;0.15;0.13924050632911392;0.17391304347826086;0.20833333333333334;0.02162421912542047;0.20833333333333334;0.20454545454545456;0.3684210526315789;0.25301204819277107;0.9587628865979382;0.14705882352941177;0.7112970711297071;0.1;0.22727272727272727;0.21428571428571427;0.2777777777777778;0.31666666666666665;0.8333333333333334;0.8571428571428571;0.3;0.04225352112676056;0.037037037037037035;0.4406779661016949;0.18571428571428572;0.5161290322580645;0.07142857142857142;0.1935483870967742;0.05194805194805195;0.47692307692307695;0.7027027027027027;0.23684210526315788;0.47692307692307695;0.7027027027027027;0.23809523809523808;0.2777777777777778;0.18867924528301888;0.23076923076923078;0.1595744680851064;0.19607843137254902;0.8421052631578947
0.12941176470588237;0.22972972972972974;0.15151515151515152;0.39285714285714285;0.24742268041237114;0.3076923076923077;0.061224489795918366;0.25;0.03571428571428571;0.2736842105263158;0.0;0.3673469387755102;0.02197802197802198;0.3333333333333333;0.25555555555555554;0.6981132075471698;0.06611570247933884;0.5;0.325;0.8571428571428571;0.12195121951219512;0.14;0.12658227848101267;0.15217391304347827;0.1875;0.02114368092263335;0.20833333333333334;0.20454545454545456;0.3684210526315789;0.25301204819277107;0.9536082474226805;0.11764705882352941;0.7071129707112971;0.075;0.22727272727272727;0.21428571428571427;0.2777777777777778;0.3;0.8333333333333334;0.8571428571428571;0.3125;0.04225352112676056;0.037037037037037035;0.4406779661016949;0.17142857142857143;0.4838709677419355;0.07142857142857142;0.1935483870967742;0.05194805194805195;0.46153846153846156;0.7027027027027027;0.2631578947368421;0.46153846153846156;0.7027027027027027;0.2619047619047619;0.2777777777777778;0.18867924528301888;0.20512820512820512;0.1595744680851064;0.17647058823529413;0.8157894736842105
0.1411764705882353;0.22972972972972974;0.13636363636363635;0.42857142857142855;0.25773195876288657;0.34615384615384615;0.07142857142857142;0.2692307692307692;0.07142857142857142;0.29473684210526313;0.01694915254237288;0.37755102040816324;0.04395604395604396;0.3333333333333333;0.24444444444444444;0.6792452830188679;0.06611570247933884;0.48936170212765956;0.3125;0.8367346938775511;0.12195121951219512;0.14;0.11392405063291139;0.15217391304347827;0.1875;0.02114368092263335;0.19444444444444445;0.18181818181818182;0.34210526315789475;0.25301204819277107;0.9536082474226805;0.11764705882352941;0.7071129707112971;0.075;0.22727272727272727;0.21428571428571427;0.2777777777777778;0.3;0.75;0.8571428571428571;0.325;0.028169014084507043;0.037037037037037035;0.4350282485875706;0.17142857142857143;0.4838709677419355;0.047619047619047616;0.1935483870967742;0.05194805194805195;0.46153846153846156;0.6756756756756757;0.2631578947368421;0.46153846153846156;0.6756756756756757;0.2619047619047619;0.2777777777777778;0.18867924528301888;0.20512820512820512;0.14893617021276595;0.1568627450980392;0.8157894736842105
0.1411764705882353;0.22972972972972974;0.12121212121212122;0.44642857142857145;0.27835051546391754;0.36538461538461536;0.07142857142857142;0.28846153846153844;0.10714285714285714;0.3157894736842105;0.01694915254237288;0.3979591836734694;0.24175824175824176;0.32;0.24444444444444444;0.6792452830188679;0.05785123966942149;0.48936170212765956;0.3125;0.8367346938775511;0.10975609756097561;0.14;0.10126582278481013;0.15217391304347827;0.16666666666666666;0.020663142719846227;0.19444444444444445;0.18181818181818182;0.3157894736842105;0.24096385542168675;0.9484536082474226;0.08823529411764706;0.7071129707112971;0.075;0.21212121212121213;0.19047619047619047;0.2777777777777778;0.3;0.8333333333333334;0.8571428571428571;0.3375;0.028169014084507043;0.037037037037037035;0.4350282485875706;0.15714285714285714;0.45161290322580644;0.047619047619047616;0.1935483870967742;0.05194805194805195;0.4461538461538462;0.6486486486486487;0.2894736842105263;0.4461538461538462;0.6486486486486487;0.2857142857142857;0.3055555555555556;0.16981132075471697;0.20512820512820512;0.14893617021276595;0.1568627450980392;0.7894736842105263
0.15294117647058825;0.22972972972972974;0.12121212121212122;0.4642857142857143;0.28865979381443296;0.36538461538461536;0.07142857142857142;0.3076923076923077;0.125;0.3368421052631579;0.05084745762711865;0.41836734693877553;0.24175824175824176;0.32;0.23333333333333334;0.660377358490566;0.05785123966942149;0.48936170212765956;0.3125;0.8163265306122449;0.10975609756097561;0.13;0.10126582278481013;0.13043478260869565;0.16666666666666666;0.020663142719846227;0.19444444444444445;0.1590909090909091;0.3157894736842105;0.24096385542168675;0.9484536082474226;0.14705882352941177;0.7071129707112971;0.075;0.21212121212121213;0.19047619047619047;0.3333333333333333;0.3;0.8333333333333334;0.8095238095238095;0.3375;0.028169014084507043;0.037037037037037035;0.4350282485875706;0.15714285714285714;0.45161290322580644;0.023809523809523808;0.1935483870967742;0.05194805194805195;0.4307692307692308;0.6216216216216216;0.3157894736842105;0.4307692307692308;0.6216216216216216;0.30952380952380953;0.3333333333333333;0.1509433962264151;0.1794871794871795;0.14893617021276595;0.1568627450980392;0.7894736842105263
0.16470588235294117;0.22972972972972974;0.10606060606060606;0.48214285714285715;0.30927835051546393;0.40384615384615385;0.08163265306122448;0.3269230769230769;0.16071428571428573;0.35789473684210527;0.1016949152542373;0.4387755102040816;0.24175824175824176;0.30666666666666664;0.2222222222222222;0.660377358490566;0.049586776859504134;0.4787234042553192;0.3125;0.8163265306122449;0.0975609756097561;0.13;0.10126582278481013;0.13043478260869565;0.14583333333333334;0.020663142719846227;0.18055555555555555;0.1590909090909091;0.2894736842105263;0.2289156626506024;0.9432989690721649;0.14705882352941177;0.702928870292887;0.075;0.21212121212121213;0.16666666666666666;0.3333333333333333;0.2833333333333333;0.75;0.8095238095238095;0.35;0.18309859154929578;0.018518518518518517;0.4350282485875706;0.14285714285714285;0.45161290322580644;0.023809523809523808;0.16129032258064516;0.05194805194805195;0.4307692307692308;0.6216216216216216;0.3157894736842105;0.4307692307692308;0.6216216216216216;0.3333333333333333;0.3333333333333333;0.1509433962264151;0.1794871794871795;0.14893617021276595;0.13725490196078433;0.7894736842105263
0.17647058823529413;0.22972972972972974;0.10606060606060606;0.5178571428571429;0.31958762886597936;0.4230769230769231;0.08163265306122448;0.34615384615384615;0.16071428571428573;0.3684210526315789;0.15254237288135594;0.4489795918367347;0.24175824175824176;0.30666666666666664;0.2222222222222222;0.6415094339622641;0.04132231404958678;0.4787234042553192;0.3;0.7959183673469388;0.0975609756097561;0.12;0.08860759493670886;0.10869565217391304;0.14583333333333334;0.020663142719846227;0.18055555555555555;0.1590909090909091;0.2631578947368421;0.2289156626506024;0.9381443298969072;0.14705882352941177;0.702928870292887;0.05;0.21212121212121213;0.16666666666666666;0.3333333333333333;0.3;0.75;0.7619047619047619;0.375;0.19718309859154928;0.018518518518518517;0.4293785310734463;0.12857142857142856;0.41935483870967744;0.023809523809523808;0.1935483870967742;0.03896103896103896;0.4153846153846154;0.5945945945945946;0.3157894736842105;0.4153846153846154;0.5945945945945946;0.3333333333333333;0.3611111111111111;0.1320754716981132;0.1794871794871795;0.14893617021276595;0.11764705882352941;0.7631578947368421
0.18823529411764706;0.22972972972972974;0.10606060606060606;0.5178571428571429;0.32989690721649484;0.4423076923076923;0.09183673469387756;0.36538461538461536;0.17857142857142858;0.3894736842105263;0.1864406779661017;0.46938775510204084;0.24175824175824176;0.29333333333333333;0.2111111111111111;0.6415094339622641;0.04132231404958678;0.4787234042553192;0.3;0.7959183673469388;0.0975609756097561;0.12;0.08860759493670886;0.10869565217391304;0.125;0.020182604517059107;0.16666666666666666;0.13636363636363635;0.2631578947368421;0.2289156626506024;0.9381443298969072;0.11764705882352941;0.698744769874477;0.05;0.19696969696969696;0.16666666666666666;0.3888888888888889;0.2833333333333333;0.8333333333333334;0.8095238095238095;0.3875;0.2112676056338028;0.018518518518518517;0.4293785310734463;0.12857142857142856;0.3870967741935484;0.07142857142857142;0.1935483870967742;0.03896103896103896;0.4;0.5675675675675675;0.34210526315789475;0.4;0.5675675675675675;0.35714285714285715;0.3611111111111111;0.1320754716981132;0.1794871794871795;0.13829787234042554;0.11764705882352941;0.7631578947368421
0.18823529411764706;0.22972972972972974;0.09090909090909091;0.5357142857142857;0.35051546391752575;0.46153846153846156;0.10204081632653061;0.38461538461538464;0.19642857142857142;0.4105263157894737;0.22033898305084745;0.4897959183673469;0.23076923076923078;0.28;0.2111111111111111;0.6226415094339622;0.04132231404958678;0.46808510638297873;0.3;0.7959183673469388;0.08536585365853659;0.12;0.0759493670886076;0.10869565217391304;0.125;0.019702066314271984;0.16666666666666666;0.13636363636363635;0.23684210526315788;0.21686746987951808;0.9278350515463918;0.11764705882352941;0.698744769874477;0.05;0.19696969696969696;0.14285714285714285;0.3888888888888889;0.2833333333333333;0.75;0.7619047619047619;0.4;0.22535211267605634;0.037037037037037035;0.4293785310734463;0.12857142857142856;0.25806451612903225;0.11904761904761904;0.1935483870967742;0.03896103896103896;0.4;0.5675675675675675;0.3684210526315789;0.4;0.5675675675675675;0.38095238095238093;0.3888888888888889;0.1320754716981132;0.15384615384615385;0.13829787234042554;0.09803921568627451;0.7368421052631579
0.2;0.22972972972972974;0.09090909090909091;0.5714285714285714;0.36082474226804123;0.4807692307692308;0.10204081632653061;0.38461538461538464;0.21428571428571427;0.42105263157894735;0.23728813559322035;0.5;0.23076923076923078;0.28;0.2;0.6037735849056604;0.03305785123966942;0.46808510638297873;0.3;0.7755102040816326;0.08536585365853659;0.11;0.0759493670886076;0.08695652173913043;0.125;0.019702066314271984;0.1527777777777778;0.11363636363636363;0.23684210526315788;0.21686746987951808;0.9278350515463918;0.11764705882352941;0.694560669456067;0.05;0.19696969696969696;0.11904761904761904;0.3888888888888889;0.26666666666666666;0.6666666666666666;0.7619047619047619;0.4125;0.22535211267605634;0.037037037037037035;0.4293785310734463;0.11428571428571428;0.2903225806451613;0.16666666666666666;0.16129032258064516;0.025974025974025976;0.38461538461538464;0.5405405405405406;0.3684210526315789;0.38461538461538464;0.5405405405405406;0.38095238095238093;0.4166666666666667;0.11320754716981132;0.15384615384615385;0.13829787234042554;0.09803921568627451;0.7368421052631579
0.21176470588235294;0.21621621621621623;0.09090909090909091;0.5892857142857143;0.3711340206185567;0.4807692307692308;0.10204081632653061;0.40384615384615385;0.23214285714285715;0.4421052631578947;0.2542372881355932;0.5204081632653061;0.23076923076923078;0.28;0.18888888888888888;0.6037735849056604;0.03305785123966942;0.46808510638297873;0.2875;0.7755102040816326;0.07317073170731707;0.11;0.06329113924050633;0.08695652173913043;0.125;0.019702066314271984;0.1527777777777778;0.11363636363636363;0.21052631578947367;0.20481927710843373;0.9226804123711341;0.11764705882352941;0.694560669456067;0.025;0.18181818181818182;0.11904761904761904;0.3888888888888889;0.26666666666666666;0.6666666666666666;0.7619047619047619;0.425;0.23943661971830985;0.018518518518518517;0.4293785310734463;0.11428571428571428;0.3225806451612903;0.16666666666666666;0.16129032258064516;0.025974025974025976;0.38461538461538464;0.5405405405405406;0.39473684210526316;0.38461538461538464;0.5405405405405406;0.38095238095238093;0.4166666666666667;0.11320754716981132;0.1282051282051282;0.1276595744680851;0.0784313725490196;0.7368421052631579
0.2235294117647059;0.21621621621621623;0.09090909090909091;0.6071428571428571;0.3917525773195876;0.5;0.11224489795918367;0.4423076923076923;0.25;0.45263157894736844;0.2711864406779661;0.5408163265306123;0.23076923076923078;0.28;0.18888888888888888;0.6037735849056604;0.024793388429752067;0.4574468085106383;0.2875;0.7551020408163265;0.07317073170731707;0.1;0.05063291139240506;0.06521739130434782;0.10416666666666667;0.019702066314271984;0.1388888888888889;0.09090909090909091;0.21052631578947367;0.1927710843373494;0.9175257731958762;0.058823529411764705;0.6903765690376569;0.025;0.18181818181818182;0.09523809523809523;0.3888888888888889;0.26666666666666666;0.6666666666666666;0.7619047619047619;0.4375;0.2676056338028169;0.018518518518518517;0.4293785310734463;0.1;0.25806451612903225;0.16666666666666666;0.16129032258064516;0.03896103896103896;0.36923076923076925;0.5405405405405406;0.39473684210526316;0.36923076923076925;0.5405405405405406;0.40476190476190477;0.4444444444444444;0.09433962264150944;0.1282051282051282;0.1276595744680851;0.0784313725490196;0.7368421052631579
0.2235294117647059;0.20270270270270271;0.09090909090909091;0.625;0.3917525773195876;0.5192307692307693;0.11224489795918367;0.4423076923076923;0.25;0.47368421052631576;0.3050847457627119;0.5510204081632653;0.23076923076923078;0.26666666666666666;0.18888888888888888;0.5849056603773585;0.024793388429752067;0.44680851063829785;0.275;0.7551020408163265;0.06097560975609756;0.1;0.05063291139240506;0.06521739130434782;0.10416666666666667;0.019702066314271984;0.1388888888888889;0.09090909090909091;0.18421052631578946;0.18072289156626506;0.9123711340206185;0.11764705882352941;0.6861924686192469;0.025;0.18181818181818182;0.09523809523809523;0.3888888888888889;0.25;0.6666666666666666;0.7619047619047619;0.4625;0.28169014084507044;0.0;0.423728813559322;0.1;0.2903225806451613;0.16666666666666666;0.16129032258064516;0.025974025974025976;0.36923076923076925;0.5135135135135135;0.42105263157894735;0.36923076923076925;0.5135135135135135;0.42857142857142855;0.4444444444444444;0.11320754716981132;0.1282051282051282;0.1276595744680851;0.058823529411764705;0.7105263157894737
